,site,latitude,longitude,site_area,year_of_origin,site_shape,tree,species,angle,radius,year,has_any_damage,dead,snag,log,dbh,ba,height,crown_height,crown_width,category,site_type
898,JO144,62.71630278,30.36538056,900,1896,Circular,151,2,243,270,1996,FALSE,FALSE,NA,NA,10.54988152,87.41481559,NA,NA,NA,1,3
6329,JO144,62.71630278,30.36538056,900,1896,Circular,151,2,243,270,2007,FALSE,FALSE,NA,NA,10.54988152,87.41481559,NA,NA,NA,1,3
11257,JO144,62.71630278,30.36538056,900,1896,Circular,151,2,243,270,2019,FALSE,FALSE,FALSE,FALSE,10.7,89.92023573,NA,NA,NA,1,3
899,JO144,62.71630278,30.36538056,900,1896,Circular,152,2,239,1320,1996,FALSE,TRUE,NA,NA,9.048756821,64.30840162,NA,NA,NA,3,3
900,JO144,62.71630278,30.36538056,900,1896,Circular,152,2,239,1320,1996,FALSE,TRUE,NA,NA,0,0,110,NA,NA,5,3
6330,JO144,62.71630278,30.36538056,900,1896,Circular,152,2,239,1320,2007,TRUE,TRUE,FALSE,TRUE,8.849858756,61.51238416,NA,NA,NA,3,3
11258,JO144,62.71630278,30.36538056,900,1896,Circular,152,2,239,1320,2019,TRUE,TRUE,FALSE,TRUE,8.849858756,61.51238416,NA,NA,NA,3,3
901,JO144,62.71630278,30.36538056,900,1896,Circular,153,2,243,840,1996,FALSE,TRUE,NA,NA,8.199390221,52.80231853,NA,NA,NA,3,3
6331,JO144,62.71630278,30.36538056,900,1896,Circular,153,2,243,840,2007,FALSE,TRUE,NA,NA,8.1,51.5299735,NA,NA,NA,3,3
11259,JO144,62.71630278,30.36538056,900,1896,Circular,153,2,243,840,2019,TRUE,TRUE,FALSE,TRUE,8.1,51.5299735,NA,NA,NA,3,3
902,JO144,62.71630278,30.36538056,900,1896,Circular,154,2,242,1490,1996,FALSE,FALSE,NA,NA,8.149846624,52.16614601,93,49,NA,1,3
6332,JO144,62.71630278,30.36538056,900,1896,Circular,154,2,242,1490,2007,TRUE,TRUE,FALSE,TRUE,8.2,52.81017251,NA,NA,NA,3,3
11260,JO144,62.71630278,30.36538056,900,1896,Circular,154,2,242,1490,2019,TRUE,TRUE,FALSE,TRUE,8.2,52.81017251,NA,NA,NA,3,3
903,JO144,62.71630278,30.36538056,900,1896,Circular,155,2,242,1670,1996,FALSE,TRUE,NA,NA,7.245688373,41.23340358,NA,NA,NA,3,3
6333,JO144,62.71630278,30.36538056,900,1896,Circular,155,2,242,1670,2007,TRUE,TRUE,FALSE,TRUE,6.9,37.39280656,NA,NA,NA,3,3
11261,JO144,62.71630278,30.36538056,900,1896,Circular,155,2,242,1670,2019,TRUE,TRUE,FALSE,TRUE,6.9,37.39280656,NA,NA,NA,3,3
904,JO144,62.71630278,30.36538056,900,1896,Circular,156,3,246,1470,1996,FALSE,TRUE,NA,NA,8.5,56.74501731,80,NA,NA,5,3
6334,JO144,62.71630278,30.36538056,900,1896,Circular,156,3,246,1470,2007,TRUE,TRUE,FALSE,TRUE,7.4,43.00840343,NA,NA,NA,3,3
11262,JO144,62.71630278,30.36538056,900,1896,Circular,156,3,246,1470,2019,TRUE,TRUE,FALSE,TRUE,7.4,43.00840343,NA,NA,NA,3,3
905,JO144,62.71630278,30.36538056,900,1896,Circular,157,2,249,1540,1996,FALSE,FALSE,NA,NA,6.748333128,35.76703236,NA,NA,NA,1,3
6335,JO144,62.71630278,30.36538056,900,1896,Circular,157,2,249,1540,2007,TRUE,FALSE,FALSE,FALSE,6.748333128,35.76703236,NA,NA,NA,1,3
11263,JO144,62.71630278,30.36538056,900,1896,Circular,157,2,249,1540,2019,FALSE,FALSE,FALSE,FALSE,6.949820142,37.93473129,NA,NA,NA,1,3
906,JO144,62.71630278,30.36538056,900,1896,Circular,158,2,251,1560,1996,FALSE,FALSE,NA,NA,7.848566748,48.38052687,NA,NA,NA,1,3
6336,JO144,62.71630278,30.36538056,900,1896,Circular,158,2,251,1560,2007,TRUE,FALSE,FALSE,FALSE,7.997499609,50.23406653,NA,NA,NA,1,3
11264,JO144,62.71630278,30.36538056,900,1896,Circular,158,2,251,1560,2019,TRUE,TRUE,TRUE,FALSE,8.049844719,50.89380099,NA,NA,NA,3,3
907,JO144,62.71630278,30.36538056,900,1896,Circular,159,2,251,1230,1996,FALSE,TRUE,NA,NA,5.5,23.75829444,NA,NA,NA,3,3
6337,JO144,62.71630278,30.36538056,900,1896,Circular,159,2,251,1230,2007,FALSE,TRUE,NA,NA,5.247856705,21.62986542,NA,NA,NA,3,3
11265,JO144,62.71630278,30.36538056,900,1896,Circular,159,2,251,1230,2019,TRUE,TRUE,FALSE,TRUE,5.247856705,21.62986542,NA,NA,NA,3,3
908,JO144,62.71630278,30.36538056,900,1896,Circular,160,2,251,1010,1996,FALSE,FALSE,NA,NA,30.73824979,742.0756007,262,53,NA,1,3
6338,JO144,62.71630278,30.36538056,900,1896,Circular,160,2,251,1010,2007,FALSE,FALSE,NA,NA,33.38787205,875.5226026,267,67,NA,1,3
11266,JO144,62.71630278,30.36538056,900,1896,Circular,160,2,251,1010,2019,FALSE,FALSE,FALSE,FALSE,37.0735755,1079.490506,288,146.5,245,1,3
909,JO144,62.71630278,30.36538056,900,1896,Circular,161,2,251,1385,1996,FALSE,TRUE,NA,NA,6,28.27433388,40,NA,NA,5,3
6339,JO144,62.71630278,30.36538056,900,1896,Circular,161,2,251,1385,2007,TRUE,TRUE,FALSE,TRUE,5.6,24.6300864,NA,NA,NA,3,3
11267,JO144,62.71630278,30.36538056,900,1896,Circular,161,2,251,1385,2019,TRUE,TRUE,FALSE,TRUE,5.6,24.6300864,NA,NA,NA,3,3
910,JO144,62.71630278,30.36538056,900,1896,Circular,162,2,257,1485,1996,FALSE,FALSE,NA,NA,15.64928113,192.3440102,NA,NA,NA,1,3
6340,JO144,62.71630278,30.36538056,900,1896,Circular,162,2,257,1485,2007,FALSE,FALSE,NA,NA,17.095321,229.5326133,NA,NA,NA,1,3
11268,JO144,62.71630278,30.36538056,900,1896,Circular,162,2,257,1485,2019,FALSE,FALSE,FALSE,FALSE,19.59591794,301.5928947,NA,NA,NA,1,3
911,JO144,62.71630278,30.36538056,900,1896,Circular,163,2,259,1050,1996,FALSE,FALSE,NA,NA,28.29840985,628.9468492,273,57,NA,1,3
6341,JO144,62.71630278,30.36538056,900,1896,Circular,163,2,259,1050,2007,TRUE,FALSE,FALSE,FALSE,30.5998366,735.4075703,284,89,NA,1,3
11269,JO144,62.71630278,30.36538056,900,1896,Circular,163,2,259,1050,2019,TRUE,FALSE,FALSE,FALSE,34.93708631,958.6569982,327,158,197.5,1,3
912,JO144,62.71630278,30.36538056,900,1896,Circular,164,2,260,660,1996,FALSE,FALSE,NA,NA,10.1,80.11846665,134,63,NA,1,3
6342,JO144,62.71630278,30.36538056,900,1896,Circular,164,2,260,660,2007,FALSE,FALSE,NA,NA,10.54988152,87.41481559,143,74,NA,1,3
11270,JO144,62.71630278,30.36538056,900,1896,Circular,164,2,260,660,2019,TRUE,TRUE,FALSE,TRUE,10.9,93.31315579,NA,NA,NA,3,3
913,JO144,62.71630278,30.36538056,900,1896,Circular,165,1,265,1605,1996,FALSE,TRUE,NA,NA,17.3,235.0618163,NA,NA,NA,3,3
6343,JO144,62.71630278,30.36538056,900,1896,Circular,165,1,265,1605,2007,TRUE,TRUE,FALSE,TRUE,16.19506098,205.9942303,NA,NA,NA,3,3
11271,JO144,62.71630278,30.36538056,900,1896,Circular,165,1,265,1605,2019,TRUE,TRUE,FALSE,TRUE,16.19506098,205.9942303,NA,NA,NA,3,3
914,JO144,62.71630278,30.36538056,900,1896,Circular,166,2,262,230,1996,FALSE,TRUE,NA,NA,5,19.63495408,40,NA,NA,5,3
915,JO144,62.71630278,30.36538056,900,1896,Circular,166,1,265,1605,1996,FALSE,TRUE,NA,NA,0,0,100,NA,NA,5,3
6344,JO144,62.71630278,30.36538056,900,1896,Circular,166,2,262,230,2007,TRUE,TRUE,FALSE,TRUE,4.8,18.09557368,NA,NA,NA,3,3
11272,JO144,62.71630278,30.36538056,900,1896,Circular,166,2,262,230,2019,TRUE,TRUE,FALSE,TRUE,4.8,18.09557368,NA,NA,NA,3,3
916,JO144,62.71630278,30.36538056,900,1896,Circular,167,3,269,320,1996,FALSE,FALSE,NA,NA,8.448668534,56.0617209,123,78,NA,1,3
6345,JO144,62.71630278,30.36538056,900,1896,Circular,167,3,269,320,2007,FALSE,TRUE,NA,NA,8.149846624,52.16614601,NA,NA,NA,3,3
11273,JO144,62.71630278,30.36538056,900,1896,Circular,167,3,269,320,2019,TRUE,TRUE,FALSE,TRUE,8.149846624,52.16614601,NA,NA,NA,3,3
917,JO144,62.71630278,30.36538056,900,1896,Circular,168,2,274,435,1996,FALSE,FALSE,NA,NA,6.899275324,37.38495258,NA,NA,NA,1,3
6346,JO144,62.71630278,30.36538056,900,1896,Circular,168,2,274,435,2007,FALSE,TRUE,NA,NA,6.3,31.17245311,NA,NA,NA,3,3
11274,JO144,62.71630278,30.36538056,900,1896,Circular,168,2,274,435,2019,TRUE,TRUE,FALSE,TRUE,6.3,31.17245311,NA,NA,NA,3,3
918,JO144,62.71630278,30.36538056,900,1896,Circular,169,1,269,460,1996,FALSE,TRUE,NA,NA,9,63.61725124,65,NA,NA,5,3
6347,JO144,62.71630278,30.36538056,900,1896,Circular,169,1,269,460,2007,TRUE,TRUE,FALSE,TRUE,8.4,55.41769441,NA,NA,NA,3,3
11275,JO144,62.71630278,30.36538056,900,1896,Circular,169,1,269,460,2019,TRUE,TRUE,FALSE,TRUE,8.4,55.41769441,NA,NA,NA,3,3
919,JO144,62.71630278,30.36538056,900,1896,Circular,170,2,271,1260,1996,FALSE,FALSE,NA,NA,19.9959996,314.0336017,NA,NA,NA,1,3
6348,JO144,62.71630278,30.36538056,900,1896,Circular,170,2,271,1070,2007,FALSE,FALSE,NA,NA,21.34291452,357.7645714,NA,NA,NA,1,3
11276,JO144,62.71630278,30.36538056,900,1896,Circular,170,2,271,1070,2019,FALSE,FALSE,FALSE,FALSE,23.09220648,418.8135706,NA,NA,NA,1,3
920,JO144,62.71630278,30.36538056,900,1896,Circular,171,2,271,1340,1996,FALSE,TRUE,NA,NA,5.2,21.23716634,40,NA,NA,5,3
6349,JO144,62.71630278,30.36538056,900,1896,Circular,171,2,271,1340,2007,TRUE,TRUE,FALSE,TRUE,4.7,17.34944543,NA,NA,NA,3,3
11277,JO144,62.71630278,30.36538056,900,1896,Circular,171,2,271,1340,2019,TRUE,TRUE,FALSE,TRUE,4.7,17.34944543,NA,NA,NA,3,3
921,JO144,62.71630278,30.36538056,900,1896,Circular,172,2,271,1470,1996,FALSE,TRUE,NA,NA,10.44892339,85.74977148,NA,NA,NA,3,3
6350,JO144,62.71630278,30.36538056,900,1896,Circular,172,2,271,1470,2007,TRUE,TRUE,FALSE,TRUE,10.04390362,79.23096672,NA,NA,NA,3,3
11278,JO144,62.71630278,30.36538056,900,1896,Circular,172,2,271,1470,2019,TRUE,TRUE,FALSE,TRUE,10.04390362,79.23096672,NA,NA,NA,3,3
922,JO144,62.71630278,30.36538056,900,1896,Circular,173,1,274,1360,1996,FALSE,FALSE,NA,NA,16.4924225,213.6283004,NA,NA,NA,1,3
6351,JO144,62.71630278,30.36538056,900,1896,Circular,173,1,274,1360,2007,FALSE,TRUE,NA,NA,14.2492105,159.4672431,NA,NA,NA,3,3
11279,JO144,62.71630278,30.36538056,900,1896,Circular,173,1,274,1360,2019,TRUE,TRUE,FALSE,TRUE,14.2492105,159.4672431,NA,NA,NA,3,3
923,JO144,62.71630278,30.36538056,900,1896,Circular,174,2,276,1335,1996,FALSE,TRUE,NA,NA,5.3,22.06183441,50,NA,NA,5,3
6352,JO144,62.71630278,30.36538056,900,1896,Circular,174,2,276,1335,2007,TRUE,TRUE,FALSE,TRUE,4.6,16.61902514,NA,NA,NA,3,3
11280,JO144,62.71630278,30.36538056,900,1896,Circular,174,2,276,1335,2019,TRUE,TRUE,FALSE,TRUE,4.6,16.61902514,NA,NA,NA,3,3
924,JO144,62.71630278,30.36538056,900,1896,Circular,175,2,276,1430,1996,FALSE,TRUE,NA,NA,8,50.26548246,NA,NA,NA,3,3
6353,JO144,62.71630278,30.36538056,900,1896,Circular,175,2,276,1430,2007,TRUE,TRUE,TRUE,FALSE,7.899367063,49.0088454,NA,NA,NA,3,3
11281,JO144,62.71630278,30.36538056,900,1896,Circular,175,2,276,1430,2019,TRUE,TRUE,FALSE,TRUE,7.899367063,49.0088454,NA,NA,NA,3,3
925,JO144,62.71630278,30.36538056,900,1896,Circular,176,2,281,760,1996,FALSE,FALSE,NA,NA,18.19972527,260.1474337,NA,NA,NA,1,3
6354,JO144,62.71630278,30.36538056,900,1896,Circular,176,2,281,760,2007,FALSE,FALSE,NA,NA,19.6468827,303.1636911,NA,NA,NA,1,3
11282,JO144,62.71630278,30.36538056,900,1896,Circular,176,2,281,760,2019,TRUE,TRUE,FALSE,TRUE,19.74487275,306.195328,NA,NA,NA,3,3
926,JO144,62.71630278,30.36538056,900,1896,Circular,177,2,282,370,1996,FALSE,FALSE,NA,NA,9.6,72.38229474,96,61,NA,1,3
6355,JO144,62.71630278,30.36538056,900,1896,Circular,177,2,282,370,2007,TRUE,FALSE,FALSE,FALSE,9.449867724,70.13605599,100,63,NA,1,3
11283,JO144,62.71630278,30.36538056,900,1896,Circular,177,2,282,370,2019,FALSE,FALSE,FALSE,FALSE,9.799489783,75.42178563,108,81,107.5,1,3
927,JO144,62.71630278,30.36538056,900,1896,Circular,178,3,280,1060,1996,FALSE,TRUE,NA,NA,27,572.5552611,130,NA,NA,5,3
6356,JO144,62.71630278,30.36538056,900,1896,Circular,178,3,280,1060,2007,TRUE,TRUE,FALSE,TRUE,23.7,441.1502944,NA,NA,NA,3,3
11284,JO144,62.71630278,30.36538056,900,1896,Circular,178,3,280,1060,2019,TRUE,TRUE,FALSE,TRUE,23.7,441.1502944,NA,NA,NA,3,3
928,JO144,62.71630278,30.36538056,900,1896,Circular,179,3,280,1100,1996,FALSE,TRUE,NA,NA,29.9,702.1538121,190,NA,NA,5,3
6357,JO144,62.71630278,30.36538056,900,1896,Circular,179,3,280,1100,2007,TRUE,TRUE,FALSE,TRUE,26.4,547.391104,NA,NA,NA,3,3
11285,JO144,62.71630278,30.36538056,900,1896,Circular,179,3,280,1100,2019,TRUE,TRUE,FALSE,TRUE,26.4,547.391104,NA,NA,NA,3,3
929,JO144,62.71630278,30.36538056,900,1896,Circular,180,2,284,1080,1996,FALSE,FALSE,NA,NA,13.29962405,138.9212271,NA,NA,NA,1,3
6358,JO144,62.71630278,30.36538056,900,1896,Circular,180,2,284,1080,2007,FALSE,TRUE,NA,NA,13,132.7322896,NA,NA,NA,3,3
11286,JO144,62.71630278,30.36538056,900,1896,Circular,180,2,284,1080,2019,TRUE,TRUE,TRUE,FALSE,13,132.7322896,NA,NA,NA,3,3
930,JO144,62.71630278,30.36538056,900,1896,Circular,181,2,287,1020,1996,FALSE,TRUE,NA,NA,6.7,35.25652355,50,NA,NA,5,3
6359,JO144,62.71630278,30.36538056,900,1896,Circular,181,2,287,1020,2007,TRUE,TRUE,FALSE,TRUE,5.5,23.75829444,NA,NA,NA,3,3
11287,JO144,62.71630278,30.36538056,900,1896,Circular,181,2,287,1020,2019,TRUE,TRUE,FALSE,TRUE,5.5,23.75829444,NA,NA,NA,3,3
931,JO144,62.71630278,30.36538056,900,1896,Circular,182,2,288,640,1996,FALSE,FALSE,NA,NA,11.74904251,108.4163625,NA,NA,NA,1,3
6360,JO144,62.71630278,30.36538056,900,1896,Circular,182,2,288,640,2007,FALSE,TRUE,NA,NA,11.54902593,104.756407,NA,NA,NA,3,3
11288,JO144,62.71630278,30.36538056,900,1896,Circular,182,2,288,640,2019,TRUE,TRUE,FALSE,TRUE,11.54902593,104.756407,NA,NA,NA,3,3
932,JO144,62.71630278,30.36538056,900,1896,Circular,183,2,293,345,1996,FALSE,FALSE,NA,NA,8.7,59.44678699,NA,NA,NA,1,3
6361,JO144,62.71630278,30.36538056,900,1896,Circular,183,2,293,345,2007,TRUE,FALSE,FALSE,FALSE,8.7994318,60.81337979,NA,NA,NA,1,3
11289,JO144,62.71630278,30.36538056,900,1896,Circular,183,2,293,345,2019,TRUE,TRUE,FALSE,TRUE,9.1,65.03882191,NA,NA,NA,3,3
933,JO144,62.71630278,30.36538056,900,1896,Circular,184,2,289,995,1996,FALSE,TRUE,NA,NA,10,78.53981634,140,NA,NA,5,3
934,JO144,62.71630278,30.36538056,900,1896,Circular,185,2,293,975,1996,FALSE,TRUE,NA,NA,8.39761871,55.38627848,NA,NA,NA,3,3
6362,JO144,62.71630278,30.36538056,900,1896,Circular,185,2,293,975,2007,TRUE,TRUE,FALSE,TRUE,8.099382693,51.52211952,NA,NA,NA,3,3
11290,JO144,62.71630278,30.36538056,900,1896,Circular,185,2,293,975,2019,TRUE,TRUE,FALSE,TRUE,8.099382693,51.52211952,NA,NA,NA,3,3
935,JO144,62.71630278,30.36538056,900,1896,Circular,186,2,288,1290,1996,FALSE,TRUE,NA,NA,5.3,22.06183441,NA,NA,NA,3,3
6363,JO144,62.71630278,30.36538056,900,1896,Circular,186,2,288,1290,2007,TRUE,TRUE,TRUE,FALSE,4.4,15.20530844,NA,NA,NA,3,3
11291,JO144,62.71630278,30.36538056,900,1896,Circular,186,2,288,1290,2019,TRUE,TRUE,FALSE,TRUE,4.4,15.20530844,NA,NA,NA,3,3
936,JO144,62.71630278,30.36538056,900,1896,Circular,187,2,289,1580,1996,FALSE,FALSE,NA,NA,13.09656443,134.711493,NA,NA,NA,1,3
6364,JO144,62.71630278,30.36538056,900,1896,Circular,187,2,289,1580,2007,FALSE,FALSE,NA,NA,13.0491379,133.7375993,NA,NA,NA,1,3
11292,JO144,62.71630278,30.36538056,900,1896,Circular,187,2,289,1580,2019,FALSE,FALSE,FALSE,FALSE,14.04991103,155.0375975,NA,NA,NA,1,3
937,JO144,62.71630278,30.36538056,900,1896,Circular,188,2,293,1460,1996,FALSE,FALSE,NA,NA,13.44544533,141.98428,NA,NA,NA,1,3
6365,JO144,62.71630278,30.36538056,900,1896,Circular,188,2,293,1460,2007,FALSE,FALSE,NA,NA,13.74918179,148.4716688,NA,NA,NA,1,3
11293,JO144,62.71630278,30.36538056,900,1896,Circular,188,2,293,1460,2019,FALSE,FALSE,FALSE,FALSE,14.39861104,162.8287472,NA,NA,NA,1,3
938,JO144,62.71630278,30.36538056,900,1896,Circular,189,3,295,1390,1996,FALSE,TRUE,NA,NA,8.899438185,62.20353454,NA,NA,NA,3,3
939,JO144,62.71630278,30.36538056,900,1896,Circular,190,3,297,1160,1996,FALSE,FALSE,NA,NA,23.3,426.3848089,276,153,NA,1,3
6366,JO144,62.71630278,30.36538056,900,1896,Circular,190,3,297,1160,2007,FALSE,FALSE,NA,NA,24.29979424,463.7619075,279,165,NA,1,3
11294,JO144,62.71630278,30.36538056,900,1896,Circular,190,3,297,1160,2019,FALSE,FALSE,FALSE,FALSE,25.79689904,522.6667698,308,195,230,1,3
940,JO144,62.71630278,30.36538056,900,1896,Circular,191,2,297,1550,1996,FALSE,FALSE,NA,NA,10.29805807,83.29147523,100,59,NA,1,3
6367,JO144,62.71630278,30.36538056,900,1896,Circular,191,2,297,1550,2007,FALSE,TRUE,NA,NA,9.995498987,78.46913051,NA,NA,NA,3,3
11295,JO144,62.71630278,30.36538056,900,1896,Circular,191,2,297,1550,2019,TRUE,TRUE,FALSE,TRUE,9.995498987,78.46913051,NA,NA,NA,3,3
941,JO144,62.71630278,30.36538056,900,1896,Circular,192,2,300,960,1996,FALSE,FALSE,NA,NA,20.69396047,336.3389095,NA,NA,NA,1,3
6368,JO144,62.71630278,30.36538056,900,1896,Circular,192,2,300,960,2007,FALSE,FALSE,NA,NA,22.49911109,397.5764043,NA,NA,NA,1,3
11296,JO144,62.71630278,30.36538056,900,1896,Circular,192,2,300,960,2019,FALSE,FALSE,FALSE,FALSE,24.24871131,461.8141201,NA,NA,NA,1,3
942,JO144,62.71630278,30.36538056,900,1896,Circular,193,3,301,1405,1996,FALSE,FALSE,NA,NA,28.14960035,622.3495047,NA,NA,NA,1,3
6369,JO144,62.71630278,30.36538056,900,1896,Circular,193,3,301,1405,2007,FALSE,FALSE,NA,NA,31.36877428,772.8317928,NA,NA,NA,1,3
11297,JO144,62.71630278,30.36538056,900,1896,Circular,193,3,301,1405,2019,FALSE,FALSE,FALSE,FALSE,32.94996206,852.706786,NA,NA,NA,1,3
943,JO144,62.71630278,30.36538056,900,1896,Circular,194,3,302,1495,1996,FALSE,FALSE,NA,NA,9.19782583,66.44468462,NA,NA,NA,1,3
6370,JO144,62.71630278,30.36538056,900,1896,Circular,194,3,302,1495,2007,FALSE,TRUE,NA,NA,8.749857142,60.13008339,NA,NA,NA,3,3
11298,JO144,62.71630278,30.36538056,900,1896,Circular,194,3,302,1495,2019,TRUE,TRUE,FALSE,TRUE,8.749857142,60.13008339,NA,NA,NA,3,3
944,JO144,62.71630278,30.36538056,900,1896,Circular,195,2,306,1485,1996,FALSE,FALSE,NA,NA,12.24744871,117.8097245,NA,NA,NA,1,3
6371,JO144,62.71630278,30.36538056,900,1896,Circular,195,2,306,1485,2007,FALSE,TRUE,NA,NA,11.74989362,108.4320704,NA,NA,NA,3,3
11299,JO144,62.71630278,30.36538056,900,1896,Circular,195,2,306,1485,2019,TRUE,TRUE,TRUE,FALSE,11.74989362,108.4320704,NA,NA,NA,3,3
945,JO144,62.71630278,30.36538056,900,1896,Circular,196,2,306,1660,1996,FALSE,FALSE,NA,NA,18.09972375,257.2964383,164,80,NA,1,3
6372,JO144,62.71630278,30.36538056,900,1896,Circular,196,2,306,1660,2007,FALSE,FALSE,NA,NA,18.59758049,271.6456628,164,82,NA,1,3
11300,JO144,62.71630278,30.36538056,900,1896,Circular,196,2,306,1660,2019,FALSE,FALSE,FALSE,FALSE,19.14471206,287.8641348,179,116,162.5,1,3
946,JO144,62.71630278,30.36538056,900,1896,Circular,197,2,310,1645,1996,FALSE,FALSE,NA,NA,16.9,224.3175694,NA,NA,NA,1,3
6373,JO144,62.71630278,30.36538056,900,1896,Circular,197,2,310,1645,2007,FALSE,FALSE,NA,NA,17.8,248.8455541,NA,NA,NA,1,3
11301,JO144,62.71630278,30.36538056,900,1896,Circular,197,2,310,1645,2019,FALSE,FALSE,FALSE,FALSE,19.04940944,285.0052855,NA,NA,NA,1,3
947,JO144,62.71630278,30.36538056,900,1896,Circular,198,2,307,765,1996,FALSE,TRUE,NA,NA,5.4,22.90221044,NA,NA,NA,3,3
6374,JO144,62.71630278,30.36538056,900,1896,Circular,198,2,307,765,2007,TRUE,TRUE,TRUE,FALSE,5.6,24.6300864,NA,NA,NA,3,3
11302,JO144,62.71630278,30.36538056,900,1896,Circular,198,2,307,765,2019,TRUE,TRUE,FALSE,TRUE,5.6,24.6300864,NA,NA,NA,3,3
948,JO144,62.71630278,30.36538056,900,1896,Circular,199,2,314,280,1996,FALSE,TRUE,NA,NA,5.848076607,26.86061719,NA,NA,NA,3,3
6375,JO144,62.71630278,30.36538056,900,1896,Circular,199,2,314,280,2007,FALSE,TRUE,NA,NA,5.599107072,24.62223242,NA,NA,NA,3,3
11303,JO144,62.71630278,30.36538056,900,1896,Circular,199,2,314,280,2019,TRUE,TRUE,FALSE,TRUE,5.599107072,24.62223242,NA,NA,NA,3,3
949,JO144,62.71630278,30.36538056,900,1896,Circular,200,2,316,580,1996,FALSE,FALSE,NA,NA,11.4,102.0703453,NA,NA,NA,1,3
6376,JO144,62.71630278,30.36538056,900,1896,Circular,200,2,316,580,2007,TRUE,FALSE,FALSE,FALSE,11.4,102.0703453,NA,NA,NA,1,3
11304,JO144,62.71630278,30.36538056,900,1896,Circular,200,2,316,580,2019,FALSE,FALSE,FALSE,FALSE,11.54989177,104.772115,NA,NA,NA,1,3
950,JO144,62.71630278,30.36538056,900,1896,Circular,201,2,313,920,1996,FALSE,TRUE,NA,NA,7.4,43.00840343,NA,NA,NA,3,3
6377,JO144,62.71630278,30.36538056,900,1896,Circular,201,2,313,920,2007,TRUE,TRUE,FALSE,TRUE,6.8,36.31681108,NA,NA,NA,3,3
11305,JO144,62.71630278,30.36538056,900,1896,Circular,201,2,313,920,2019,TRUE,TRUE,FALSE,TRUE,6.8,36.31681108,NA,NA,NA,3,3
951,JO144,62.71630278,30.36538056,900,1896,Circular,202,3,312,1200,1996,FALSE,FALSE,NA,NA,25.67196915,517.6166596,265,170,NA,1,3
6378,JO144,62.71630278,30.36538056,900,1896,Circular,202,3,312,1200,2007,TRUE,FALSE,FALSE,FALSE,25.67644835,517.7973012,266,187,NA,1,3
11306,JO144,62.71630278,30.36538056,900,1896,Circular,202,3,312,1200,2019,FALSE,FALSE,FALSE,FALSE,26.13618182,536.5054854,279,231,190,1,3
952,JO144,62.71630278,30.36538056,900,1896,Circular,203,3,315,1620,1996,FALSE,FALSE,NA,NA,11.03086579,95.56724852,NA,NA,NA,1,3
6379,JO144,62.71630278,30.36538056,900,1896,Circular,203,3,315,1620,2007,FALSE,TRUE,NA,NA,10.72380529,90.32078879,NA,NA,NA,3,3
11307,JO144,62.71630278,30.36538056,900,1896,Circular,203,3,315,1620,2019,TRUE,TRUE,TRUE,FALSE,10.72380529,90.32078879,NA,NA,NA,3,3
953,JO144,62.71630278,30.36538056,900,1896,Circular,204,2,316,1465,1996,FALSE,TRUE,NA,NA,7.697402159,46.53484118,NA,NA,NA,3,3
6380,JO144,62.71630278,30.36538056,900,1896,Circular,204,2,316,1465,2007,FALSE,TRUE,NA,NA,7.2,40.71504079,NA,NA,NA,3,3
11308,JO144,62.71630278,30.36538056,900,1896,Circular,204,2,316,1465,2019,TRUE,TRUE,TRUE,FALSE,7.2,40.71504079,NA,NA,NA,3,3
954,JO144,62.71630278,30.36538056,900,1896,Circular,205,2,315,1170,1996,FALSE,FALSE,NA,NA,19.13896549,287.6913473,NA,NA,NA,1,3
6381,JO144,62.71630278,30.36538056,900,1896,Circular,205,2,315,1170,2007,FALSE,FALSE,NA,NA,20.04245494,315.4944422,NA,NA,NA,1,3
11309,JO144,62.71630278,30.36538056,900,1896,Circular,205,2,315,1170,2019,TRUE,FALSE,FALSE,FALSE,21.74304486,371.3048357,NA,NA,NA,1,3
955,JO144,62.71630278,30.36538056,900,1896,Circular,206,2,318,1000,1996,FALSE,FALSE,NA,NA,16.79970238,221.6629237,NA,NA,NA,1,3
6382,JO144,62.71630278,30.36538056,900,1896,Circular,206,2,318,1000,2007,FALSE,FALSE,NA,NA,17.49971428,240.5203336,NA,NA,NA,1,3
11310,JO144,62.71630278,30.36538056,900,1896,Circular,206,2,318,1000,2019,FALSE,FALSE,FALSE,FALSE,18.19972527,260.1474337,NA,NA,NA,1,3
956,JO144,62.71630278,30.36538056,900,1896,Circular,207,2,323,790,1996,FALSE,FALSE,NA,NA,16.84992582,222.9902466,157,71,NA,1,3
6383,JO144,62.71630278,30.36538056,900,1896,Circular,207,2,323,790,2007,FALSE,FALSE,NA,NA,17.14992711,231.0013078,161,87,NA,1,3
11311,JO144,62.71630278,30.36538056,900,1896,Circular,207,2,323,790,2019,FALSE,FALSE,FALSE,FALSE,17.7,246.0573906,176,106,135,1,3
957,JO144,62.71630278,30.36538056,900,1896,Circular,208,2,320,1570,1996,FALSE,FALSE,NA,NA,28.4464409,635.5441938,NA,NA,NA,1,3
6384,JO144,62.71630278,30.36538056,900,1896,Circular,208,2,320,1570,2007,FALSE,FALSE,NA,NA,30.99983871,754.759781,NA,NA,NA,1,3
11312,JO144,62.71630278,30.36538056,900,1896,Circular,208,2,320,1570,2019,FALSE,FALSE,FALSE,FALSE,35.99986111,1017.868166,NA,NA,NA,1,3
